Id,fare
4054,9.871498
4055,17.213488
4056,19.400042
4057,17.400205
4058,25.066950
4059,14.336703
4060,7.597858
4061,8.184861
4062,6.838802
4063,6.965781
4064,16.524540
4065,9.756349
4066,8.472548
4067,12.233710
4068,9.946779
4069,8.301089
4070,12.432842
4071,11.122667
4072,13.443282
4073,12.438119
4074,13.430793
4075,8.779381
4076,8.583631
4077,11.990588
4078,8.843629
4079,8.887131
4080,9.538025
4081,13.702353
4082,8.512845
4083,10.557332
4084,11.968176
4085,8.853873
4086,16.303508
4087,12.662564
4088,7.130986
4089,14.021645
4090,8.409411
4091,9.186088
4092,9.431097
4093,9.898228
4094,16.385347
4095,13.068097
4096,9.090714
4097,9.627511
4098,9.826506
4099,24.489420
4100,6.471612
4101,19.677949
4102,10.387194
4103,8.186900
4104,5.588809
4105,6.679932
4106,10.031348
4107,8.397158
4108,10.456699
4109,5.823575
4110,14.078577
4111,10.104492
4112,20.614304
4113,18.886069
4114,7.209236
4115,8.856301
4116,31.602405
4117,16.009039
4118,7.560568
4119,14.719598
4120,9.370404
4121,12.306537
4122,13.687241
4123,14.492841
4124,8.909425
4125,26.743588
4126,7.176050
4127,9.280167
4128,8.169115
4129,7.117545
4130,6.523517
4131,17.729149
4132,12.814027
4133,11.996705
4134,8.875875
4135,22.127026
4136,31.685351
4137,5.646037
4138,11.696485
4139,15.426156
4140,9.625775
4141,13.800880
4142,14.191911
4143,8.725175
4144,16.456731
4145,9.579944
4146,11.739057
4147,16.964658
4148,9.555277
4149,11.224498
4150,12.180324
4151,7.853021
4152,17.439041
4153,9.414254
4154,11.322557
4155,16.303707
4156,15.881264
4157,8.422667
4158,5.930959
4159,28.412502
4160,11.824019
4161,9.982407
4162,8.972001
4163,13.113731
4164,14.437146
4165,8.300227
4166,9.981690
4167,8.503891
4168,12.415816
4169,8.392524
4170,16.654396
4171,11.067250
4172,11.915474
4173,15.113935
4174,49.237493
4175,6.836968
4176,12.443025
4177,16.673366
4178,11.873485
4179,9.788279
4180,14.121136
4181,15.929761
4182,8.645423
4183,6.557458
4184,15.482371
4185,16.988535
4186,7.081603
4187,12.962978
4188,10.309120
4189,14.747404
4190,18.921757
4191,6.503697
4192,8.439001
4193,14.871536
4194,11.304688
4195,10.892290
4196,8.336522
4197,10.777882
4198,11.179587
4199,15.116314
4200,24.033189
4201,8.619816
4202,8.497912
4203,10.409452
4204,9.019056
4205,6.710627
4206,11.419251
4207,10.338082
4208,12.191368
4209,9.661032
4210,8.021089
4211,28.143858
4212,14.704540
4213,11.747650
4214,10.543339
4215,11.218657
4216,16.172825
4217,12.374951
4218,7.921508
4219,8.026328
4220,28.932711
4221,12.256285
4222,8.958553
4223,9.129052
4224,10.000458
4225,13.503743
4226,7.269589
4227,9.644146
4228,10.713093
4229,8.087728
4230,7.587134
4231,15.775741
4232,10.134585
4233,8.023821
4234,12.006342
4235,9.267713
4236,9.831784
4237,7.532708
4238,29.254981
4239,8.294862
4240,8.548705
4241,7.616517
4242,16.206978
4243,17.759244
4244,7.459147
4245,7.287260
4246,16.219640
4247,13.066581
4248,8.994479
4249,10.352539
4250,9.540015
4251,14.951557
4252,9.706559
4253,21.107441
4254,8.445003
4255,35.365929
4256,11.574862
4257,13.901534
4258,7.752426
4259,13.270476
4260,19.752677
4261,7.872169
4262,9.119206
4263,10.548958
4264,10.032388
4265,9.238774
4266,10.386053
4267,12.136182
4268,12.269259
4269,9.160005
4270,12.886017
4271,7.451173
4272,12.578420
4273,10.778691
4274,10.702980
4275,12.920691
4276,26.129187
4277,12.652233
4278,10.163988
4279,9.868814
4280,17.255322
4281,18.084463
4282,29.153846
4283,9.668341
4284,11.207636
4285,10.118650
4286,10.215005
4287,13.090874
4288,7.193459
4289,8.475999
4290,7.793427
4291,12.347577
4292,8.910296
4293,10.288655
4294,6.076324
4295,12.053109
4296,6.072571
4297,10.634940
4298,10.997652
4299,50.775755
4300,10.844065
4301,16.272345
4302,5.699250
4303,9.506748
4304,12.667483
4305,24.475280
4306,7.429194
4307,7.720624
4308,11.226523
4309,11.539190
4310,55.892845
4311,6.737986
4312,20.941346
4313,9.001668
4314,17.213048
4315,16.724948
4316,8.587626
4317,17.507367
4318,11.493459
4319,11.048396
4320,9.535091
4321,6.458002
4322,13.462153
4323,8.923209
4324,26.783480
4325,7.358346
4326,9.444982
4327,10.506372
4328,7.710729
4329,10.717946
4330,10.467116
4331,10.417546
4332,29.195631
4333,7.346111
4334,12.070965
4335,9.879567
4336,7.493983
4337,19.430659
4338,8.349609
4339,9.487836
4340,9.601740
4341,51.920856
4342,7.972136
4343,10.565599
4344,8.388018
4345,13.506772
4346,18.277559
4347,11.740266
4348,6.424293
4349,13.904906
4350,35.090212
4351,35.649607
4352,20.802415
4353,7.211690
4354,10.317880
4355,6.181262
4356,7.704015
4357,10.471641
4358,9.110184
4359,9.249705
4360,9.142227
4361,5.177559
4362,14.036347
4363,9.257935
4364,23.266830
4365,10.515115
4366,14.128303
4367,15.599170
4368,16.693557
4369,11.532763
4370,8.124186
4371,13.954197
4372,6.540066
4373,13.309832
4374,8.921807
4375,10.203057
4376,11.988173
4377,10.136506
4378,12.423914
4379,11.938195
4380,9.671030
4381,10.871795
4382,11.295388
4383,7.317532
4384,11.415399
4385,7.400738
4386,24.791999
4387,17.142194
4388,16.935766
4389,14.898856
4390,8.613911
4391,15.790346
4392,7.871950
4393,9.027090
4394,10.723059
4395,8.261330
4396,6.919484
4397,12.192088
4398,11.369260
4399,17.037782
4400,7.440940
4401,5.034865
4402,8.441846
4403,7.552712
4404,14.268898
4405,7.961557
4406,11.604523
4407,16.038790
4408,19.149955
4409,11.289439
4410,16.334390
4411,13.576109
4412,36.821944
4413,14.211136
4414,8.388814
4415,7.554460
4416,6.590327
4417,9.086932
4418,8.551966
4419,26.960351
4420,13.664939
4421,37.345920
4422,10.046846
4423,10.494159
4424,5.929622
4425,8.365606
4426,12.691943
4427,7.378152
4428,6.651177
4429,8.473708
4430,13.575199
4431,12.391623
4432,5.652266
4433,13.768435
4434,7.251504
4435,14.063001
4436,52.619873
4437,30.696774
4438,7.081313
4439,16.053741
4440,8.239594
4441,6.260909
4442,9.012990
4443,9.282717
4444,7.445578
4445,9.195593
4446,14.241309
4447,9.487973
4448,8.135951
4449,9.126737
4450,6.677114
4451,10.209610
4452,10.078017
4453,8.373985
4454,27.992026
4455,8.371951
4456,8.890587
4457,12.531946
4458,6.433605
4459,12.167748
4460,16.428846
4461,16.835887
4462,11.713493
4463,17.591754
4464,9.976447
4465,7.477559
4466,5.272863
4467,15.135151
4468,36.668130
4469,19.776322
4470,17.446265
4471,9.913036
4472,10.089503
4473,6.809844
4474,7.864106
4475,11.967090
4476,7.634547
4477,11.513779
4478,13.624278
4479,12.004910
4480,13.409497
4481,8.675595
4482,7.696051
4483,7.361023
4484,16.309687
4485,12.252668
4486,14.281862
4487,22.556777
4488,7.243009
4489,11.000259
4490,12.434491
4491,9.093767
4492,9.386442
4493,6.556940
4494,12.893519
4495,8.500135
4496,7.803421
4497,14.567230
4498,6.729302
4499,16.711102
4500,6.647224
4501,9.536955
4502,7.429531
4503,11.425231
4504,9.510739
4505,12.149180
4506,6.968865
4507,8.773047
4508,8.535121
4509,19.941930
4510,11.607637
4511,17.974488
4512,11.640560
4513,13.088446
4514,29.067196
4515,7.443006
4516,12.254961
4517,8.553551
4518,6.751147
4519,11.373044
4520,9.251539
4521,8.687680
4522,10.640541
4523,8.471244
4524,9.461136
4525,8.659370
4526,9.274403
4527,9.659870
4528,15.816484
4529,14.516358
4530,11.257588
4531,14.136165
4532,14.752079
4533,6.526772
4534,8.338368
4535,19.892569
4536,8.284404
4537,8.752667
4538,18.314951
4539,15.330644
4540,7.520084
4541,16.448125
4542,15.539386
4543,9.278027
4544,9.633276
4545,27.791026
4546,9.295047
4547,9.984676
4548,7.008443
4549,7.857602
4550,14.257091
4551,6.914857
4552,19.059564
4553,7.684865
4554,5.769751
4555,10.241262
4556,9.376747
4557,16.384185
4558,21.164831
4559,7.352105
4560,10.312296
4561,17.016517
4562,9.741893
4563,7.766613
4564,12.784219
4565,8.324451
4566,25.174718
4567,13.450287
4568,14.582440
4569,6.527089
4570,9.295445
4571,7.915571
4572,24.574321
4573,5.378698
4574,8.581510
4575,15.696676
4576,8.468847
4577,9.298670
4578,10.217312
4579,31.891130
4580,13.470309
4581,12.665796
4582,7.298351
4583,8.144576
4584,7.465753
4585,14.105852
4586,5.998814
4587,12.133771
4588,9.628868
4589,11.311538
4590,8.359180
4591,9.304033
4592,8.210542
4593,9.983471
4594,9.885402
4595,8.582943
4596,48.408404
4597,8.536008
4598,50.795201
4599,11.806746
4600,13.361626
4601,6.104586
4602,13.964224
4603,30.794310
4604,27.546503
4605,6.716278
4606,7.042675
4607,8.034599
4608,9.865851
4609,9.501617
4610,9.051864
4611,11.632830
4612,12.551874
4613,11.293601
4614,22.024591
4615,16.214893
4616,28.370078
4617,9.384750
4618,14.840814
4619,8.204387
4620,9.518183
4621,8.399736
4622,14.391335
4623,14.768832
4624,7.375296
4625,10.712828
4626,9.462058
4627,8.143655
4628,10.605354
4629,10.230620
4630,10.018083
4631,6.508132
4632,12.787496
4633,25.163925
4634,7.143746
4635,49.543355
4636,14.508723
4637,32.416997
4638,15.202368
4639,13.506424
4640,7.568053
4641,7.479148
4642,7.284644
4643,9.004398
4644,8.016710
4645,14.218760
4646,7.423694
4647,13.604369
4648,12.844412
4649,8.847014
4650,26.803498
4651,9.391713
4652,6.459996
4653,11.943516
4654,10.984750
4655,11.124676
4656,11.630297
4657,11.444309
4658,8.524160
4659,7.246391
4660,16.319692
4661,10.121036
4662,7.825216
4663,11.574098
4664,7.019031
4665,9.622483
4666,8.247411
4667,51.125215
4668,8.236912
4669,10.044264
4670,39.625972
4671,31.657789
4672,9.101824
4673,7.894716
4674,7.853606
4675,8.816984
4676,9.319997
4677,9.188024
4678,9.497490
4679,8.761625
4680,10.422915
4681,11.805645
4682,11.921053
4683,9.021619
4684,7.791735
4685,9.738375
4686,16.517350
4687,7.119310
4688,10.925527
4689,9.873782
4690,15.365552
4691,24.298574
4692,9.735807
4693,16.950965
4694,8.630293
4695,17.578126
4696,13.526555
4697,9.448291
4698,15.113110
4699,11.861488
4700,5.378150
4701,10.773430
4702,22.151619
4703,7.927792
4704,14.570847
4705,7.492168
4706,5.222889
4707,9.058279
4708,8.750130
4709,14.817796
4710,27.045042
4711,9.175329
4712,10.562432
4713,12.426463
4714,8.971122
4715,7.675118
4716,9.784071
4717,8.652639
4718,15.186817
4719,8.098249
4720,15.244052
4721,8.908452
4722,10.140793
4723,8.796693
4724,9.128822
4725,10.206517
4726,17.771300
4727,6.627936
4728,9.865946
4729,9.009234
4730,7.211315
4731,8.786551
4732,8.009879
4733,10.113293
4734,9.460824
4735,23.181294
4736,14.161337
4737,9.192494
4738,11.842168
4739,15.100862
4740,6.874646
4741,8.149638
4742,12.782701
4743,16.334943
4744,26.486653
4745,14.462875
4746,8.593726
4747,8.361792
4748,23.197024
4749,9.490084
4750,9.417909
4751,10.079196
4752,16.676725
4753,7.493897
4754,12.780130
4755,14.196766
4756,7.107439
4757,6.826087
4758,9.696032
4759,6.046779
4760,9.585850
4761,7.751351
4762,8.971778
4763,21.924668
4764,29.542003
4765,8.162496
4766,10.268728
4767,25.065715
4768,8.733054
4769,17.851286
4770,8.146385
4771,10.998569
4772,8.339860
4773,8.201369
4774,7.455326
4775,9.653538
4776,17.184974
4777,9.708780
4778,9.098933
4779,7.963120
4780,11.759704
4781,6.799163
4782,23.960572
4783,9.545847
4784,10.802718
4785,7.846637
4786,10.108359
4787,9.868426
4788,33.013355
4789,9.593525
4790,8.624003
4791,10.128638
4792,11.741860
4793,22.923431
4794,7.399187
4795,16.069570
4796,8.997539
4797,9.997395
4798,16.458452
4799,8.349789
4800,8.402784
4801,9.705836
4802,14.842132
4803,8.981448
4804,11.576796
4805,11.201091
4806,11.880141
4807,10.403633
4808,17.982709
4809,11.596425
4810,8.914605
4811,50.075132
4812,10.051014
4813,6.751830
4814,8.661644
4815,11.556904
4816,7.200688
4817,16.064533
4818,11.288069
4819,25.119223
4820,9.893050
4821,6.114847
4822,13.711495
4823,13.550559
4824,7.282897
4825,13.622580
4826,13.722187
4827,18.194743
4828,8.614877
4829,12.762614
4830,10.723439
4831,6.120189
4832,8.848946
4833,6.884955
4834,9.169274
4835,7.966116
4836,12.556199
4837,8.948995
4838,13.836491
4839,7.807556
4840,10.042540
4841,11.319181
4842,27.834737
4843,11.443340
4844,10.737723
4845,11.046847
4846,7.998325
4847,19.109795
4848,14.499968
4849,11.792476
4850,7.255804
4851,14.426230
4852,8.160078
4853,5.067478
4854,9.420361
4855,8.648142
4856,7.275636
4857,8.947683
4858,9.443931
4859,15.870571
4860,7.371208
4861,11.051605
4862,10.772405
4863,13.674385
4864,8.679831
4865,10.414513
4866,7.318064
4867,20.462515
4868,8.542923
4869,9.583230
4870,5.856380
4871,9.254924
4872,10.119597
4873,6.405073
4874,5.750305
4875,30.197789
4876,6.468651
4877,8.546319
4878,15.066184
4879,7.677462
4880,10.217835
4881,9.222670
4882,8.241977
4883,9.922606
4884,7.909741
4885,8.924319
4886,10.345072
4887,8.628362
4888,7.606098
4889,7.432096
4890,7.877975
4891,7.487097
4892,7.525503
4893,10.686627
4894,21.002006
4895,9.530617
4896,10.481044
4897,9.904685
4898,11.134684
4899,5.585123
4900,8.739492
4901,10.833598
4902,22.045571
4903,15.901967
4904,8.133116
4905,7.258928
4906,19.678350
4907,10.668252
4908,7.281059
4909,21.827695
4910,14.972675
4911,14.116159
4912,10.014720
4913,9.493785
4914,7.802709
4915,7.568875
4916,7.702105
4917,6.523205
4918,19.157326
4919,9.320116
4920,13.257165
4921,9.358524
4922,9.867705
4923,8.498781
4924,7.529116
4925,9.092726
4926,11.636034
4927,9.034561
4928,7.912552
4929,9.329159
4930,12.152976
4931,10.574105
4932,14.889817
4933,9.263605
4934,5.727086
4935,8.923583
4936,8.291849
4937,14.355874
4938,8.732809
4939,6.615336
4940,6.397676
4941,15.996370
4942,9.822439
4943,16.211752
4944,15.470031
4945,9.813225
4946,13.543721
4947,13.203701
4948,6.582613
4949,15.116487
4950,24.837519
4951,15.068299
4952,7.710649
4953,5.997469
4954,10.156932
4955,16.365437
4956,8.050759
4957,18.867291
4958,11.509086
4959,12.851528
4960,12.457939
4961,5.548917
4962,29.084734
4963,8.730503
4964,8.856093
4965,8.878124
4966,8.484999
4967,6.895386
4968,10.117192
4969,11.909125
4970,9.650695
4971,6.418980
4972,8.954297
4973,9.788546
4974,16.358317
4975,8.007520
4976,15.852082
4977,16.694174
4978,8.836986
4979,12.452132
4980,9.861424
4981,12.934633
4982,8.651486
4983,7.913557
4984,9.269332
4985,5.354661
4986,6.394217
4987,6.233019
4988,29.308921
4989,14.630901
4990,10.054824
4991,9.265066
4992,8.098947
4993,10.124454
4994,53.977059
4995,13.096123
4996,8.433508
4997,14.508072
4998,10.463215
4999,6.452345
5000,8.425361
5001,15.438607
5002,13.313086
5003,14.454191
5004,8.695165
5005,9.020867
5006,40.009327
5007,12.416764
5008,11.491008
5009,10.254141
5010,12.539178
5011,9.432071
5012,8.477828
5013,9.762048
5014,8.514031
5015,6.572410
5016,10.695904
5017,11.031080
5018,11.073646
5019,8.054865
5020,8.288734
5021,10.095390
5022,7.715788
5023,9.391413
5024,10.474272
5025,10.289189
5026,13.141715
5027,11.486696
5028,6.923405
5029,8.717417
5030,6.549523
5031,5.557026
5032,13.707201
5033,14.583045
5034,16.614333
5035,26.456728
5036,6.619780
5037,16.343934
5038,17.083800
5039,7.664100
5040,7.291560
5041,49.420038
5042,14.460738
5043,8.777764
5044,16.278703
5045,17.469121
5046,9.647262
5047,12.506751
5048,7.924794
5049,9.806448
5050,10.392653
5051,7.270673
5052,11.004188
5053,11.928159
5054,8.970059
5055,12.052665
5056,9.597553
5057,11.934317
5058,6.820245
5059,7.599282
5060,8.680815
5061,7.055046
5062,12.480835
5063,7.596862
5064,6.187458
5065,10.755233
5066,10.835869
5067,5.722716
5068,18.442563
5069,24.714678
5070,9.196677
5071,17.028720
5072,9.420083
5073,21.982376
5074,10.037092
5075,10.357065
5076,8.635946
5077,8.243114
5078,6.443958
5079,14.784638
5080,23.777913
5081,13.681692
5082,9.029646
5083,9.275719
5084,24.543491
5085,7.917406
5086,5.885965
5087,6.333344
5088,8.458424
5089,6.308588
5090,12.299445
5091,13.224135
5092,6.867542
5093,7.988813
5094,16.121449
5095,9.594143
5096,9.972990
5097,24.634581
5098,8.531493
5099,6.033181
5100,8.363445
5101,8.332637
5102,11.270080
5103,13.378867
5104,11.878132
5105,10.983415
5106,11.411201
5107,9.487298
5108,13.934278
5109,9.295743
5110,11.697784
5111,12.728313
5112,33.354689
5113,14.866410
5114,12.546200
5115,10.622873
5116,11.021347
5117,10.725402
5118,9.888975
5119,12.997158
5120,7.065582
5121,9.801712
5122,10.608744
5123,24.776008
5124,10.919221
5125,16.262897
5126,7.840491
5127,9.032465
5128,13.665546
5129,7.576273
5130,18.561308
5131,7.094161
5132,44.298381
5133,10.802641
5134,15.706427
5135,8.107547
5136,13.676837
5137,8.202834
5138,8.890401
5139,9.388258
5140,8.990178
5141,11.458729
5142,11.251827
5143,8.928516
5144,8.991973
5145,11.495859
5146,8.210191
5147,10.063633
5148,24.051312
5149,9.177252
5150,7.065245
5151,9.136828
5152,8.151565
5153,7.097089
5154,12.742274
5155,8.422661
5156,10.357389
5157,10.990357
5158,6.520238
5159,6.663973
5160,9.293709
5161,8.518647
5162,48.350206
5163,7.912646
5164,14.575556
5165,11.303169
5166,17.949318
5167,10.613710
5168,8.223760
5169,5.399813
5170,7.751858
5171,11.115799
5172,9.613654
5173,14.419356
5174,7.600565
5175,9.991798
5176,7.955424
5177,12.630074
5178,5.993828
5179,8.135394
5180,7.633164
5181,11.745448
5182,8.249602
5183,10.503055
5184,11.346605
5185,9.794452
5186,9.932708
5187,12.036871
5188,5.762512
5189,10.486247
5190,14.276587
5191,8.834473
5192,13.855159
5193,15.841566
5194,9.535811
5195,15.916489
5196,7.804436
5197,5.537691
5198,19.976929
5199,10.196631
5200,12.604418
5201,8.194528
5202,11.683785
5203,10.618371
5204,18.201127
5205,22.759106
5206,13.654299
5207,12.058213
5208,5.975687
5209,7.649370
5210,8.406005
5211,8.696861
5212,8.716265
5213,7.809537
5214,12.839374
5215,4.637614
5216,13.032434
5217,6.586718
5218,23.468841
5219,6.523381
5220,13.513053
5221,7.236596
5222,8.305513
5223,7.263738
5224,11.795281
5225,6.469674
5226,16.682342
5227,19.152609
5228,8.072164
5229,11.797483
5230,19.962092
5231,15.509888
5232,9.534048
5233,22.395425
5234,7.017164
5235,19.184244
5236,45.029233
5237,13.445607
5238,7.060568
5239,9.876006
5240,8.964215
5241,9.886299
5242,10.570911
5243,10.594467
5244,7.746784
5245,11.604968
5246,16.060541
5247,11.013808
5248,6.335087
5249,9.288319
5250,14.563264
5251,12.488117
5252,8.795382
5253,8.298887
5254,7.490812
5255,10.590009
5256,13.102649
5257,9.985110
5258,9.098837
5259,10.955868
5260,9.481044
5261,11.034225
5262,42.570444
5263,13.449730
5264,7.313125
5265,6.981202
5266,6.848395
5267,6.740307
5268,8.818080
5269,8.995808
5270,14.339120
5271,14.322340
5272,22.982790
5273,10.401612
5274,7.789911
5275,6.577909
5276,14.582225
5277,11.061269
5278,9.311795
5279,8.983107
5280,12.112651
5281,14.465859
5282,16.676542
5283,19.961566
5284,33.382566
5285,8.276260
5286,7.301950
5287,14.036047
5288,7.593316
5289,8.302019
5290,10.269726
5291,8.541689
5292,8.540515
5293,10.745475
5294,6.091619
5295,10.719732
5296,15.828940
5297,19.172926
5298,12.659949
5299,21.574675
5300,8.210033
5301,32.850813
5302,17.997080
5303,8.136302
5304,12.039601
5305,34.280151
5306,16.883634
5307,9.697171
5308,8.721070
5309,6.011331
5310,15.234321
5311,13.439040
5312,6.548744
5313,6.122291
5314,6.630544
5315,10.922754
5316,10.039088
5317,10.129873
5318,8.246724
5319,10.058490
5320,20.138240
5321,7.494306
5322,7.486580
5323,9.032148
5324,14.102487
5325,11.561595
5326,7.579927
5327,9.660276
5328,8.995738
5329,9.788696
5330,6.507968
5331,24.886784
5332,12.226508
5333,9.256429
5334,8.319640
5335,9.863854
5336,8.455531
5337,12.239001
5338,6.744882
5339,9.042485
5340,10.907654
5341,13.671017
5342,25.480226
5343,10.839348
5344,8.259161
5345,31.064131
5346,7.173662
5347,19.493625
5348,9.058665
5349,14.236177
5350,6.964870
5351,8.753414
5352,8.430979
5353,20.577200
5354,8.826512
5355,9.118103
5356,9.517102
5357,13.725557
5358,10.697260
5359,10.249506
5360,10.991849
5361,9.709953
5362,9.901244
5363,5.275068
5364,13.764602
5365,8.094978
5366,19.170330
5367,7.981744
5368,7.325606
5369,12.874475
5370,6.382178
5371,6.204159
5372,12.576986
5373,6.845165
5374,21.856177
5375,8.889050
5376,10.696513
5377,7.070760
5378,5.490788
5379,8.308083
5380,11.904313
5381,12.137128
5382,10.013051
5383,19.043371
5384,9.365521
5385,25.662784
5386,44.232652
5387,11.831284
5388,8.113552
5389,7.363108
5390,10.352940
5391,5.660580
5392,7.289747
5393,42.424127
5394,24.473063
5395,8.834658
5396,9.463457
5397,13.407762
5398,18.950327
5399,6.441922
5400,7.254161
5401,11.183031
5402,11.599466
5403,10.664526
5404,17.364388
5405,7.447065
5406,8.577454
5407,12.715711
5408,9.770929
5409,11.858669
5410,8.697537
5411,19.498404
5412,23.849184
5413,9.526224
5414,10.518965
5415,8.247237
5416,5.619388
5417,12.098960
5418,24.212992
5419,10.989235
5420,9.191900
5421,52.489391
5422,12.648470
5423,7.248304
5424,27.887539
5425,12.159689
5426,10.973417
5427,6.679288
5428,10.850519
5429,7.397850
5430,9.119882
5431,7.010143
5432,11.789714
5433,25.975474
5434,37.012482
5435,7.526421
5436,7.909198
5437,9.424893
5438,6.765552
5439,8.274058
5440,13.399582
5441,7.578189
5442,10.654181
5443,7.149008
5444,24.023720
5445,8.471610
5446,9.979562
5447,15.073515
5448,15.238474
5449,31.858768
5450,30.485072
5451,7.169308
5452,4.780968
5453,6.176991
5454,10.040116
5455,10.472080
5456,13.883098
5457,10.674712
5458,12.176709
5459,6.693988
5460,7.030001
5461,15.420324
5462,9.668520
5463,10.848766
5464,9.910519
5465,10.653289
5466,10.109140
5467,33.786847
5468,27.485486
5469,7.288638
5470,6.076592
5471,20.226153
5472,10.385159
5473,13.331088
5474,11.246805
5475,13.087854
5476,10.314080
5477,8.150042
5478,9.807313
5479,10.002169
5480,11.787378
5481,7.750510
5482,27.675979
5483,5.610117
5484,10.780731
5485,16.371304
5486,6.257656
5487,9.774596
5488,8.800345
5489,15.485788
5490,7.316491
5491,12.753497
5492,13.108391
5493,12.305243
5494,11.520846
5495,14.165237
5496,12.656865
5497,11.117368
5498,11.809991
5499,20.742873
5500,48.114616
5501,12.111619
5502,11.820439
5503,9.567190
5504,9.630603
5505,10.742692
5506,10.201016
5507,11.454425
5508,7.305216
5509,6.609138
5510,8.510433
5511,20.786641
5512,7.250620
5513,16.254015
5514,9.558304
5515,10.332700
5516,9.555881
5517,6.112427
5518,10.408468
5519,7.101027
5520,9.156926
5521,15.112729
5522,14.480101
5523,11.546842
5524,17.846607
5525,6.023257
5526,9.079026
5527,14.087798
5528,9.032548
5529,9.258105
5530,12.632758
5531,18.209526
5532,7.725368
5533,10.323057
5534,9.261538
5535,8.673473
5536,13.460597
5537,8.853117
5538,21.753028
5539,11.419244
5540,7.733272
5541,13.018237
5542,12.661771
5543,8.499501
5544,7.763851
5545,10.742684
5546,7.638460
5547,6.749010
5548,27.840847
5549,5.902205
5550,8.070686
5551,9.529054
5552,6.476804
5553,12.344461
5554,20.222998
5555,7.901528
5556,12.310137
5557,8.172084
5558,4.938323
5559,15.750490
5560,9.163553
5561,16.568691
5562,10.287200
5563,8.862803
5564,14.839655
5565,8.617802
5566,11.093995
5567,17.222290
5568,7.672972
5569,8.508219
5570,5.858205
5571,9.035664
5572,31.092057
5573,52.253382
5574,10.022289
5575,14.025992
5576,7.408736
5577,8.291732
5578,7.978490
5579,10.906729
5580,33.514684
5581,9.138206
5582,18.354064
5583,22.472251
5584,11.492444
5585,10.517804
5586,15.284717
5587,19.094352
5588,7.676563
5589,7.619830
5590,18.782601
5591,10.085077
5592,11.079566
5593,10.580633
5594,17.525345
5595,8.323671
5596,23.738819
5597,10.176869
5598,9.770995
5599,51.370090
5600,39.497288
5601,11.048838
5602,8.778767
5603,25.001443
5604,11.554194
5605,49.849712
5606,17.609536
5607,8.873535
5608,9.709023
5609,9.888480
5610,6.761217
5611,28.130281
5612,8.270640
5613,8.278272
5614,12.152195
5615,7.766246
5616,8.700003
5617,12.994118
5618,11.773456
5619,6.221169
5620,8.993491
5621,9.425383
5622,7.713654
5623,15.994829
5624,11.031710
5625,6.639357
5626,9.025945
5627,5.926434
5628,10.140904
5629,14.606589
5630,7.482194
5631,16.248978
5632,11.008189
5633,10.196015
5634,10.334204
5635,10.411654
5636,9.815555
5637,19.898575
5638,7.783945
5639,14.020440
5640,12.090538
5641,9.125188
5642,7.086118
5643,12.401801
5644,11.479398
5645,7.191485
5646,12.413376
5647,49.562189
5648,7.590279
5649,8.574422
5650,8.081924
5651,8.074203
5652,10.329311
5653,10.608813
5654,9.277130
5655,7.175721
5656,8.745700
5657,7.335485
5658,13.470591
5659,7.730639
5660,16.439692
5661,14.795900
5662,25.258577
5663,8.602702
5664,7.780710
5665,54.160198
5666,10.186083
5667,9.264667
5668,11.507159
5669,6.360445
5670,6.572311
5671,7.405057
5672,11.986847
5673,10.417453
5674,8.976469
5675,6.364878
5676,10.707308
5677,8.179818
5678,10.344092
5679,10.567462
5680,8.259781
5681,16.021044
5682,10.463160
5683,10.269227
5684,9.160227
5685,8.079675
5686,12.242056
5687,9.928966
5688,8.234256
5689,21.160759
5690,12.270554
5691,10.134362
5692,10.944630
5693,11.820559
5694,9.664372
5695,7.730573
5696,10.523994
5697,51.458583
5698,7.299712
5699,10.071680
5700,14.286211
5701,7.066646
5702,12.288175
5703,16.314199
5704,15.031260
5705,9.405542
5706,8.596159
5707,12.393063
5708,8.640435
5709,13.837816
5710,32.982414
5711,11.526487
5712,7.004787
5713,10.833216
5714,7.466194
5715,10.536417
5716,14.306134
5717,50.030781
5718,9.785180
5719,10.976092
5720,8.005635
5721,8.508047
5722,8.586069
5723,10.814024
5724,10.882513
5725,15.340107
5726,8.980492
5727,10.537151
5728,18.648222
5729,10.290885
5730,9.859733
5731,9.447649
5732,9.015919
5733,6.624196
5734,8.295544
5735,15.103651
5736,8.345454
5737,11.956490
5738,48.035363
5739,22.514249
5740,14.344454
5741,19.008183
5742,7.841100
5743,10.758899
5744,9.336956
5745,13.850237
5746,7.231970
5747,9.980999
5748,18.083883
5749,14.161230
5750,10.554139
5751,14.844730
5752,9.544487
5753,9.750290
5754,8.310451
5755,16.946864
5756,11.410519
5757,10.509719
5758,11.584353
5759,7.430830
5760,10.744680
5761,12.048011
5762,10.532440
5763,15.072662
5764,8.319630
5765,9.763671
5766,18.227002
5767,9.982369
5768,12.352049
5769,9.759413
5770,15.420739
5771,11.938244
5772,6.856462
5773,33.878530
5774,8.418137
5775,11.516139
5776,7.374965
5777,7.139367
5778,5.188883
5779,9.991152
5780,7.282302
5781,10.719280
5782,33.558495
5783,10.531870
5784,9.084752
5785,9.590832
5786,9.754231
5787,15.287829
5788,12.681482
5789,11.260675
5790,15.830501
5791,8.362165
5792,22.106968
5793,19.816213
5794,13.382179
5795,10.588515
5796,13.878926
5797,8.627658
5798,16.927468
5799,27.327823
5800,8.533168
5801,7.300171
5802,9.186933
